tconst	parentTconst	seasonNumber	episodeNumber
tt4758490	tt0401937	\N	\N
tt4758494	tt0401937	\N	\N
tt4758496	tt0401937	\N	\N
tt4758498	tt0401937	\N	\N
tt4758500	tt0401937	\N	\N
tt4758502	tt0401937	\N	\N
tt4758506	tt0401937	\N	\N
tt4758508	tt0401937	\N	\N
tt4758510	tt0401937	\N	\N
tt4758512	tt0401937	\N	\N
tt4758514	tt0401937	\N	\N
tt4758516	tt0401937	\N	\N
tt4758518	tt0401937	\N	\N
tt4758522	tt0401937	\N	\N
tt4758524	tt0401937	\N	\N
tt4758526	tt0401937	\N	\N
tt4758530	tt0401937	\N	\N
tt4758534	tt0401937	\N	\N
tt4758536	tt0401937	\N	\N
tt4758538	tt0401937	\N	\N
tt4758540	tt0401937	\N	\N
tt4758542	tt0401937	\N	\N
tt4758544	tt0401937	\N	\N
tt4758546	tt0401937	\N	\N
tt4758548	tt0401937	\N	\N
tt4758582	tt0401937	\N	\N
tt4758584	tt0401937	\N	\N
tt4758586	tt0401937	\N	\N
tt4758590	tt0401937	\N	\N
tt4758592	tt0401937	\N	\N
tt4758594	tt0401937	\N	\N
tt4758598	tt0401937	\N	\N
tt4758600	tt0401937	\N	\N
tt4758602	tt0401937	\N	\N
tt4758604	tt0401937	\N	\N
tt4758606	tt0401937	\N	\N
tt4758608	tt0401937	\N	\N
tt4758610	tt0401937	\N	\N
tt4758614	tt0401937	\N	\N
tt4758616	tt0401937	\N	\N
tt4758618	tt0401937	\N	\N
tt4758620	tt0401937	\N	\N
tt4758622	tt0401937	\N	\N
tt4758624	tt0401937	\N	\N
tt4758632	tt0401937	\N	\N
tt4758636	tt0401937	\N	\N
tt4758638	tt0401937	\N	\N
tt4758640	tt0401937	\N	\N
tt4758644	tt0401937	\N	\N
tt4758648	tt0401937	\N	\N
tt4758650	tt0401937	\N	\N
tt4758654	tt0401937	\N	\N
tt4758656	tt0401937	\N	\N
tt4758658	tt0401937	\N	\N
tt4758660	tt0401937	\N	\N
tt4758662	tt0401937	\N	\N
tt4758666	tt0401937	\N	\N
tt4758668	tt0401937	\N	\N
tt4758672	tt0401937	\N	\N
tt4758674	tt0401937	\N	\N
tt4758678	tt0401937	\N	\N
tt4758688	tt0401937	\N	\N
tt4758692	tt0401937	\N	\N
tt4758694	tt0401937	\N	\N
tt4758696	tt0401937	\N	\N
tt4758700	tt0401937	\N	\N
tt4758702	tt0401937	\N	\N
tt4758704	tt0401937	\N	\N
tt4758706	tt0401937	\N	\N
tt4758708	tt0401937	\N	\N
tt4758712	tt0401937	\N	\N
tt4758714	tt0401937	\N	\N
tt4758720	tt0401937	\N	\N
tt4758722	tt0401937	\N	\N
tt4758724	tt0401937	\N	\N
tt4758728	tt0401937	\N	\N
tt4758730	tt0401937	\N	\N
tt4758734	tt0401937	\N	\N
tt4758736	tt0401937	\N	\N
tt4758740	tt0401937	\N	\N
tt4758746	tt0401937	\N	\N
tt4758750	tt0401937	\N	\N
tt4758752	tt0401937	\N	\N
tt4758754	tt0401937	\N	\N
tt4758756	tt0401937	\N	\N
tt4758758	tt0401937	\N	\N
tt4758762	tt0401937	\N	\N
tt4758764	tt0401937	\N	\N
tt4758766	tt0401937	\N	\N
tt4758768	tt0401937	\N	\N
tt4758770	tt0401937	\N	\N
tt4758774	tt0401937	\N	\N
tt4758776	tt0401937	\N	\N
tt4758778	tt0401937	\N	\N
tt4758780	tt0401937	\N	\N
tt4758782	tt0401937	\N	\N
tt4758784	tt0401937	\N	\N
tt4758786	tt0401937	\N	\N
tt4758792	tt0401937	\N	\N
tt4758794	tt0401937	\N	\N
tt4758798	tt0401937	\N	\N
tt4758800	tt0401937	\N	\N
tt4758802	tt0401937	\N	\N
tt4758808	tt0401937	\N	\N
tt4758814	tt0401937	\N	\N
tt4758816	tt0401937	\N	\N
tt4758822	tt0401937	\N	\N
tt4758824	tt0401937	\N	\N
tt4758830	tt0401937	\N	\N
tt4758832	tt0401937	\N	\N
tt4758836	tt0401937	\N	\N
tt4758838	tt0401937	\N	\N
tt4758840	tt0401937	\N	\N
tt4758842	tt0401937	\N	\N
tt4758844	tt0401937	\N	\N
tt4758846	tt0401937	\N	\N
tt4758848	tt0401937	\N	\N
tt4758850	tt0401937	\N	\N
tt4758852	tt0401937	\N	\N
tt4758854	tt0401937	\N	\N
tt4758856	tt0401937	\N	\N
tt4758858	tt0401937	\N	\N
tt4758860	tt0401937	\N	\N
tt4758862	tt0401937	\N	\N
tt4758864	tt0401937	\N	\N
tt4758866	tt0401937	\N	\N
tt4758870	tt0401937	\N	\N
tt4758876	tt0401937	\N	\N
tt4758878	tt0401937	\N	\N
tt4758882	tt0401937	\N	\N
tt4758884	tt0401937	\N	\N
tt4758886	tt0401937	\N	\N
tt4758888	tt0401937	\N	\N
tt4758890	tt0401937	\N	\N
tt4758892	tt0401937	\N	\N
tt4758898	tt0401937	\N	\N
tt4758900	tt0401937	\N	\N
tt4758902	tt0401937	\N	\N
tt4758904	tt0401937	\N	\N
tt4758910	tt0401937	\N	\N
tt4758912	tt0401937	\N	\N
tt4758914	tt0401937	\N	\N
tt4758916	tt0401937	\N	\N
tt4758918	tt0401937	\N	\N
tt4758920	tt0401937	\N	\N
tt4758922	tt0401937	\N	\N
tt4758924	tt0401937	\N	\N
tt4758926	tt0401937	\N	\N
tt4758928	tt0401937	\N	\N
tt4758930	tt0401937	\N	\N
tt4758932	tt0401937	\N	\N
tt4758934	tt0401937	\N	\N
tt4758938	tt0401937	\N	\N
tt4758940	tt0401937	\N	\N
tt4758942	tt0401937	\N	\N
tt4758946	tt0401937	\N	\N
tt4758948	tt0401937	\N	\N
tt4758952	tt0401937	\N	\N
tt4758956	tt0401937	\N	\N
tt4758958	tt0401937	\N	\N
tt4758960	tt0401937	\N	\N
tt4758962	tt0401937	\N	\N
tt4758964	tt0401937	\N	\N
tt4758966	tt0401937	\N	\N
tt4758968	tt0401937	\N	\N
tt4758970	tt0401937	\N	\N
tt4758972	tt0401937	\N	\N
tt4758974	tt0401937	\N	\N
tt4758976	tt0401937	\N	\N
tt4758978	tt0401937	\N	\N
tt4758984	tt0401937	\N	\N
tt4758986	tt0401937	\N	\N
tt4758988	tt0401937	\N	\N
tt4758990	tt0401937	\N	\N
tt4758992	tt0401937	\N	\N
tt4758994	tt0401937	\N	\N
tt4758996	tt0401937	\N	\N
tt4759000	tt0401937	\N	\N
tt4759002	tt0401937	\N	\N
tt4759006	tt0401937	\N	\N
tt4759010	tt0401937	\N	\N
tt4759012	tt0401937	\N	\N
tt4759014	tt0401937	\N	\N
tt4759016	tt0401937	\N	\N
tt4759018	tt0401937	\N	\N
tt4759022	tt0401937	\N	\N
tt4759026	tt0401937	\N	\N
tt4759028	tt0401937	\N	\N
tt4759030	tt0401937	\N	\N
tt4759034	tt0401937	\N	\N
tt4759038	tt0401937	\N	\N
tt4759040	tt0401937	\N	\N
tt4759042	tt0401937	\N	\N
tt4759044	tt0401937	\N	\N
tt4759046	tt0401937	\N	\N
tt4759048	tt0401937	\N	\N
tt4759052	tt0401937	\N	\N
tt4759054	tt0401937	\N	\N
tt4759056	tt0401937	\N	\N
tt4759058	tt0401937	\N	\N
tt4759060	tt0401937	\N	\N
tt4759062	tt0401937	\N	\N
tt4759064	tt0401937	\N	\N
tt4759066	tt0401937	\N	\N
tt4759068	tt0401937	\N	\N
tt4759070	tt0401937	\N	\N
tt4759076	tt0401937	\N	\N
tt4759080	tt0401937	\N	\N
tt4759082	tt0401937	\N	\N
tt4759084	tt0401937	\N	\N
tt4759086	tt0401937	\N	\N
tt4759088	tt0401937	\N	\N
tt4759092	tt0401937	\N	\N
tt4759094	tt0401937	\N	\N
tt4759096	tt0401937	\N	\N
tt4759098	tt0401937	\N	\N
tt4759100	tt0401937	\N	\N
tt4759102	tt0401937	\N	\N
tt4759104	tt0401937	\N	\N
tt4759106	tt0401937	\N	\N
tt4759108	tt0401937	\N	\N
tt4759110	tt0401937	\N	\N
tt4759112	tt0401937	\N	\N
tt4759114	tt0401937	\N	\N
tt4759116	tt0401937	\N	\N
tt4759118	tt0401937	\N	\N
tt4759120	tt0401937	\N	\N
tt4759122	tt0401937	\N	\N
tt4759124	tt0401937	\N	\N
tt4759126	tt0401937	\N	\N
tt4759128	tt0401937	\N	\N
tt4759130	tt0401937	\N	\N
tt4759134	tt0401937	\N	\N
tt4759136	tt0401937	\N	\N
tt4759138	tt0401937	\N	\N
tt4759142	tt0401937	\N	\N
tt4759144	tt0401937	\N	\N
tt4759146	tt0401937	\N	\N
tt4759148	tt0401937	\N	\N
tt4759150	tt0401937	\N	\N
tt4759152	tt0401937	\N	\N
tt4759156	tt0401937	\N	\N
tt4759158	tt0401937	\N	\N
tt4762756	tt0407423	54	6
tt4772196	tt0407423	24	12
tt4780874	tt0845676	1	2
tt4780880	tt0845676	1	3
tt4780882	tt0845676	1	4
tt4792318	tt7076436	2	8
tt4792426	tt4635236	1	4
tt4792438	tt4635236	1	3
tt4796348	tt4548688	1	10
tt4822124	tt4192748	2	1
tt4822458	tt4192748	2	3
tt4823668	tt4817546	1	1
tt4843460	tt0870039	1	25
tt4852336	tt0870039	1	18
tt4860878	tt0870039	1	12
tt4862978	tt0870039	1	14
tt4862998	tt0870039	1	16
tt4863010	tt0870039	1	19
tt4863024	tt0870039	1	22
tt4863032	tt0870039	1	23
tt4863038	tt0870039	1	24
tt4863046	tt0870039	1	26
tt4864942	tt4858578	1	1
tt4864944	tt4858578	1	2
tt4893098	tt3869500	2	13
tt4893100	tt3869500	2	14
tt4893302	tt4705684	1	1
tt4899140	tt3869500	2	15
tt4899162	tt3869500	2	16
tt4899166	tt3869500	2	17
tt4899170	tt3869500	2	18
tt4911392	tt4858578	1	3
tt4944252	tt4702408	1	6
tt4944266	tt4702408	1	7
tt4978948	tt4858578	1	5
tt5052738	tt0407423	34	37
tt5060798	tt0407423	54	28
tt5060800	tt0407423	54	10
tt5060802	tt0407423	54	54
tt5060804	tt0407423	54	15
tt5060808	tt0407423	54	48
tt5085186	tt4192748	2	8
tt5085220	tt4192748	2	9
tt5085262	tt4192748	2	6
tt5085300	tt4192748	2	10
tt5146454	tt0212649	1	1
tt5153584	tt4689598	1	1
tt5154452	tt5144154	1	1
tt5195300	tt0407423	\N	\N
tt5195320	tt0407423	\N	\N
tt5195362	tt0407423	\N	\N
tt5197612	tt3869500	2	19
tt5201034	tt0407423	56	3
tt5201038	tt0407423	56	11
tt5201040	tt0407423	56	14
tt5201046	tt0407423	56	21
tt5201048	tt0407423	56	29
tt5201052	tt0407423	56	36
tt5201136	tt0407423	55	1
tt5202548	tt5144154	1	5
tt5230762	tt4192748	2	11
tt5230810	tt3554426	2	1
tt5230822	tt3554426	2	2
tt5230826	tt3554426	2	3
tt5230880	tt3554426	2	4
tt5239016	tt4389380	1	11
tt5242120	tt0407423	38	47
tt5242124	tt0407423	38	60
tt5242132	tt0407423	38	73
tt5242136	tt0407423	38	78
tt5242140	tt0407423	38	91
tt5246294	tt4389380	1	12
tt5247908	tt5109344	1	9
tt5249726	tt7076436	2	10
tt5254326	tt5144154	1	10
tt5261174	tt4014320	1	17
tt5261186	tt4014320	1	18
tt5261200	tt4014320	1	30
tt5261214	tt4014320	1	27
tt5261220	tt4014320	1	34
tt5261224	tt4014320	1	33
tt5261226	tt4014320	1	38
tt5261230	tt4014320	1	32
tt5261234	tt4014320	1	40
tt5261236	tt4014320	1	39
tt5261240	tt4014320	1	36
tt5261272	tt4014320	1	43
tt5261276	tt4014320	1	48
tt5261278	tt4014320	1	44
tt5261280	tt4014320	1	41
tt5261284	tt4014320	1	47
tt5261304	tt4014320	1	53
tt5261308	tt4014320	1	54
tt5261310	tt4014320	1	57
tt5261312	tt4014320	1	52
tt5261314	tt4014320	1	55
tt5261318	tt4014320	1	60
tt5261320	tt4014320	1	58
tt5261322	tt4014320	1	59
tt5261856	tt4014320	1	68
tt5261858	tt4014320	1	61
tt5261860	tt4014320	1	67
tt5261862	tt4014320	1	66
tt5261874	tt4014320	1	63
tt5261876	tt4014320	1	65
tt5261892	tt4014320	1	75
tt5261898	tt4014320	1	71
tt5261948	tt4014320	1	96
tt5261956	tt4014320	1	99
tt5261960	tt4014320	1	100
tt5263548	tt4014320	1	102
tt5263552	tt4014320	1	108
tt5263554	tt4014320	1	110
tt5263556	tt4014320	1	107
tt5263560	tt4014320	1	104
tt5263562	tt4014320	1	109
tt5263566	tt4014320	1	103
tt5263578	tt4014320	1	120
tt5263588	tt4014320	1	111
tt5263590	tt4014320	1	113
tt5263594	tt4014320	1	119
tt5263596	tt4014320	1	112
tt5263598	tt4014320	1	116
tt5263600	tt4014320	1	117
tt5263610	tt4014320	1	123
tt5263612	tt4014320	1	124
tt5263622	tt4014320	1	127
tt5263624	tt4014320	1	121
tt5263626	tt4014320	1	122
tt5263628	tt4014320	1	125
tt5263654	tt4014320	1	138
tt5263666	tt4014320	1	140
tt5263674	tt4014320	1	141
tt5263676	tt4014320	1	143
tt5263680	tt4014320	1	142
tt5263686	tt4014320	1	145
tt5263690	tt4014320	1	148
tt5263696	tt4014320	1	146
tt5263698	tt4014320	1	150
tt5264098	tt4014320	1	152
tt5264106	tt4014320	1	153
tt5264112	tt4014320	1	160
tt5264134	tt4014320	1	162
tt5264136	tt4014320	1	165
tt5264144	tt4014320	1	166
tt5264154	tt4014320	1	171
tt5264160	tt4014320	1	172
tt5264166	tt4014320	1	179
tt5264168	tt4014320	1	178
tt5264170	tt4014320	1	180
tt5264172	tt4014320	1	174
tt5264182	tt4014320	1	184
tt5264186	tt4014320	1	185
tt5264194	tt4014320	1	186
tt5264222	tt4014320	1	196
tt5264230	tt4014320	1	194
tt5264236	tt4014320	1	195
tt5264238	tt4014320	1	199
tt5264280	tt4014320	1	204
tt5271552	tt5266398	1	8
tt5271602	tt5266398	1	11
tt5271618	tt5266398	1	24
tt5271646	tt5266398	1	36
tt5271666	tt5266398	1	46
tt5285044	tt4489232	4	13
tt5288332	tt5270892	\N	\N
tt5288706	tt5270892	\N	\N
tt5310460	tt1578652	7	1
tt5310462	tt1578652	7	2
tt5310464	tt1578652	7	3
tt5310466	tt1578652	7	4
tt5310468	tt1578652	7	5
tt5310470	tt1578652	7	6
tt5310474	tt1578652	7	7
tt5310476	tt1578652	7	8
tt5310478	tt1578652	7	9
tt5310480	tt1578652	7	10
tt5322620	tt4965176	1	9
tt5322636	tt4965176	1	10
tt5326634	tt1578652	7	13
tt5326644	tt1578652	7	12
tt5326646	tt1578652	7	11
tt5326650	tt1578652	7	15
tt5326658	tt1578652	7	14
tt5346778	tt1578652	7	17
tt5346786	tt1578652	7	16
tt5346790	tt1578652	7	18
tt5346792	tt1578652	7	19
tt5346794	tt1578652	7	20
tt5352108	tt5270892	\N	\N
tt5352482	tt5270892	\N	\N
tt5358408	tt5270892	\N	\N
tt5358466	tt5270892	\N	\N
tt5368764	tt5341116	1	12
tt5369122	tt5270892	\N	\N
tt5432350	tt5270892	\N	\N
tt5449664	tt5270892	\N	\N
tt5490822	tt4489232	4	14
tt5501022	tt5270892	\N	\N
tt5515184	tt0407423	47	17
tt5526590	tt3554426	2	5
tt5526624	tt3554426	2	6
tt5534126	tt4635236	2	1
tt5534170	tt4635236	2	2
tt5569044	tt5482352	\N	\N
tt5571694	tt0407423	42	9
tt5571702	tt0407423	42	6
tt5571758	tt0407423	42	11
tt5571790	tt0407423	42	12
tt5571794	tt0407423	42	16
tt5571862	tt0407423	42	13
tt5571910	tt0407423	42	28
tt5571918	tt0407423	42	53
tt5571952	tt0407423	42	25
tt5571964	tt0407423	42	23
tt5575472	tt0407423	41	17
tt5586528	tt5270892	\N	\N
tt5586684	tt0165001	38	28
tt5592448	tt0407423	42	58
tt5614234	tt4489232	4	15
tt5616780	tt4489232	5	9
tt5616828	tt4489232	5	10
tt5648862	tt3869500	3	1
tt5648864	tt3869500	3	2
tt5648868	tt3869500	3	3
tt5648870	tt3869500	3	4
tt5676114	tt3869500	3	5
tt5676122	tt3869500	3	6
tt5718976	tt3869500	3	7
tt5718978	tt3869500	3	8
tt5745522	tt4901120	1	10
tt5771718	tt4635236	2	3
tt5786972	tt3869500	3	10
tt5803012	tt3554426	3	1
tt5803014	tt3554426	3	2
tt5803040	tt3554426	3	3
tt5803052	tt3554426	3	4
tt5803084	tt3554426	3	5
tt5811758	tt3869500	3	11
tt5818630	tt4635236	2	4
tt5829122	tt0407423	47	38
tt5829126	tt0407423	47	41
tt5829128	tt0407423	47	40
tt5829130	tt0407423	47	39
tt5829142	tt0407423	47	44
tt5831582	tt3869500	3	12
tt5856622	tt5144154	3	10
tt5864954	tt3869500	3	13
tt5877698	tt3869500	3	14
tt5918936	tt2049323	5	10
tt5937498	tt0407423	57	1
tt5942894	tt0101188	6	20
tt5942938	tt0101188	6	35
tt5942940	tt0101188	6	36
tt5943062	tt0101188	8	2
tt5943064	tt0101188	9	2
tt5966764	tt4014320	2	66
tt5981516	tt5266398	1	85
tt5996606	tt0407423	\N	\N
tt5996626	tt0407423	57	3
tt6030536	tt6024082	1	4
tt6030540	tt6024082	1	5
tt6046026	tt0407423	48	82
tt6056484	tt0407423	43	17
tt6056496	tt0407423	43	14
tt6056498	tt0407423	43	99
tt6056512	tt0407423	43	102
tt6056524	tt0407423	43	20
tt6056534	tt0407423	43	21
tt6056584	tt0407423	43	30
tt6056606	tt0407423	43	26
tt6056628	tt0407423	43	31
tt6059164	tt0407423	43	32
tt6059178	tt0407423	43	36
tt6059202	tt0407423	43	33
tt6059284	tt0407423	43	40
tt6059290	tt0407423	43	39
tt6060272	tt0407423	40	55
tt6068964	tt0407423	43	41
tt6068984	tt0407423	43	54
tt6069038	tt0407423	43	51
tt6069068	tt0407423	43	50
tt6069086	tt0407423	43	55
tt6069106	tt0407423	43	53
tt6069118	tt0407423	43	52
tt6069132	tt0407423	43	62
tt6069146	tt0407423	45	4
tt6069158	tt0407423	43	65
tt6069174	tt0407423	43	74
tt6069188	tt0407423	43	69
tt6069200	tt0407423	43	77
tt6069214	tt0407423	43	81
tt6069220	tt0407423	43	80
tt6069236	tt0407423	43	82
tt6069248	tt0407423	43	83
tt6069256	tt0407423	43	84
tt6069266	tt0407423	43	90
tt6069280	tt0407423	43	97
tt6069284	tt0407423	43	98
tt6069296	tt0407423	43	105
tt6069300	tt0407423	43	109
tt6121616	tt0192897	\N	\N
tt6141944	tt6137742	1	2
tt6155550	tt0407423	57	4
tt6155554	tt0407423	57	5
tt6155558	tt0407423	57	6
tt6155576	tt0407423	57	7
tt6157820	tt0158435	\N	\N
tt6179246	tt0407423	57	8
tt6180956	tt5282372	1	2
tt6203462	tt6019444	\N	\N
tt6207110	tt6204258	1	1
tt6227262	tt6019444	\N	\N
tt6254640	tt3554426	3	6
tt6254670	tt3554426	3	7
tt6254696	tt0407423	44	13
tt6254716	tt0407423	44	58
tt6261444	tt0407423	57	9
tt6261450	tt0407423	57	10
tt6261482	tt0407423	57	11
tt6261924	tt0407423	57	12
tt6263786	tt6232304	1	1
tt6263808	tt6232304	1	2
tt6263874	tt6232304	1	6
tt6264238	tt6019444	\N	\N
tt6285468	tt6019444	\N	\N
tt6286086	tt5697728	1	196
tt6288640	tt5697728	1	197
tt6292024	tt5697728	1	198
tt6297836	tt5697728	1	199
tt6298290	tt6232304	1	7
tt6298300	tt6232304	1	3
tt6298312	tt6232304	1	8
tt6298318	tt6232304	1	9
tt6298340	tt6232304	1	11
tt6304200	tt6232304	1	12
tt6304256	tt6232304	1	19
tt6304294	tt6232304	1	22
tt6304330	tt6232304	1	23
tt6304346	tt6232304	1	24
tt6304348	tt6232304	1	25
tt6304360	tt6232304	1	26
tt6304378	tt6232304	1	27
tt6304388	tt6232304	1	28
tt6304672	tt5697728	1	200
tt6311898	tt5697728	1	201
tt6315210	tt5697728	1	202
tt6320356	tt4489232	5	11
tt6320360	tt4489232	5	12
tt6320386	tt4489232	5	13
tt6328870	tt6315652	2	2
tt6328882	tt6315652	2	3
tt6328902	tt6315652	2	4
tt6328936	tt6315652	2	5
tt6328968	tt6315652	2	7
tt6328982	tt6315652	2	6
tt6328994	tt6315652	2	8
tt6329010	tt6315652	2	9
tt6338680	tt6315652	2	11
tt6338688	tt6315652	2	12
tt6338690	tt6315652	2	10
tt6338694	tt6315652	2	13
tt6338704	tt6315652	2	14
tt6346052	tt0407423	57	13
tt6346054	tt0407423	57	14
tt6346100	tt0407423	57	15
tt6358292	tt6315652	2	15
tt6358296	tt6315652	2	16
tt6358298	tt6315652	2	17
tt6358316	tt6315652	2	19
tt6358318	tt6315652	2	18
tt6358324	tt6315652	2	21
tt6358330	tt6315652	2	20
tt6360270	tt0407423	57	16
tt6360290	tt0407423	57	17
tt6363710	tt6232304	1	29
tt6363718	tt6315652	2	22
tt6363722	tt6232304	1	30
tt6380692	tt1578652	8	1
tt6380694	tt1578652	8	2
tt6380702	tt1578652	8	3
tt6380708	tt1578652	8	4
tt6380710	tt1578652	8	5
tt6384748	tt4705684	1	3
tt6389852	tt1578652	8	6
tt6389858	tt1578652	8	7
tt6389862	tt1578652	8	8
tt6389868	tt1578652	8	9
tt6389872	tt1578652	8	10
tt6402870	tt4489232	5	8
tt6410902	tt1578652	8	12
tt6410904	tt1578652	8	11
tt6410908	tt1578652	8	13
tt6410912	tt1578652	8	14
tt6410914	tt1578652	8	15
tt6426224	tt0407423	57	18
tt6426412	tt0407423	57	19
tt6426718	tt0407423	57	20
tt6433294	tt5270892	\N	\N
tt6453378	tt0407423	13	2
tt6456260	tt0407423	13	3
tt6456800	tt5270892	\N	\N
tt6476392	tt0407423	13	9
tt6485758	tt5697728	1	240
tt6487932	tt0407423	13	10
tt6492202	tt0407423	5	3
tt6501806	tt0407423	13	11
tt6501812	tt0407423	13	14
tt6501816	tt0407423	13	17
tt6501824	tt0407423	13	18
tt6501852	tt0407423	13	22
tt6501856	tt0407423	13	23
tt6508102	tt0338653	\N	\N
tt6522156	tt0407423	13	26
tt6526478	tt0407423	12	28
tt6526480	tt0407423	12	29
tt6526490	tt0407423	12	30
tt6526496	tt0407423	12	31
tt6531694	tt6056560	1	92
tt6532084	tt6463104	1	8
tt6534024	tt6396252	1	6
tt6544764	tt0407423	12	40
tt6546760	tt6396252	1	7
tt6547740	tt6232304	1	31
tt6547744	tt6232304	1	32
tt6553936	tt6232304	1	33
tt6553950	tt0407423	11	6
tt6554088	tt4489232	5	14
tt6554138	tt4489232	5	15
tt6554164	tt4489232	5	16
tt6554180	tt4489232	5	17
tt6554202	tt4489232	6	3
tt6560820	tt0407423	12	43
tt6563210	tt2711986	8	10
tt6569668	tt6396338	1	3
tt6569742	tt0407423	12	44
tt6576330	tt0407423	9	6
tt6576332	tt0407423	9	5
tt6583388	tt6573786	\N	\N
tt6593750	tt0407423	11	12
tt6599756	tt0407423	14	9
tt6612624	tt6056560	1	97
tt6623834	tt0407423	11	14
tt6628154	tt0407423	9	13
tt6637364	tt0407423	11	21
tt6645230	tt0407423	11	103
tt6645240	tt0407423	11	93
tt6662804	tt0407423	11	27
tt6662814	tt0407423	11	28
tt6680234	tt0407423	11	30
tt6680242	tt0407423	11	42
tt6680244	tt0407423	11	49
tt6680252	tt0407423	11	55
tt6680264	tt0407423	11	69
tt6680268	tt0407423	11	70
tt6680280	tt0407423	11	75
tt6680284	tt0407423	11	78
tt6680288	tt0407423	11	79
tt6694676	tt0407423	11	80
tt6694688	tt0407423	11	84
tt6694714	tt0407423	11	85
tt6694716	tt0407423	11	86
tt6694752	tt0407423	11	89
tt6694846	tt0407423	10	5
tt6694878	tt0407423	10	6
tt6706578	tt0407423	10	75
tt6706596	tt0407423	14	8
tt6720094	tt0407423	10	22
tt6720104	tt0407423	10	23
tt6720110	tt0407423	10	24
tt6720120	tt0407423	10	28
tt6720122	tt0407423	10	34
tt6720128	tt0407423	10	35
tt6720134	tt0407423	10	42
tt6720148	tt0407423	10	47
tt6720176	tt0407423	10	62
tt6720178	tt0407423	10	63
tt6720192	tt0407423	10	76
tt6720202	tt0407423	10	77
tt6720208	tt0407423	10	84
tt6720220	tt0407423	10	85
tt6720232	tt0407423	10	91
tt6720234	tt0407423	10	86
tt6720236	tt0407423	10	92
tt6720338	tt0407423	9	12
tt6720342	tt0407423	9	14
tt6723872	tt0407423	9	18
tt6723874	tt0407423	9	30
tt6723880	tt0407423	9	33
tt6723882	tt0407423	9	34
tt6723886	tt0407423	9	49
tt6723894	tt0407423	9	56
tt6723898	tt0407423	9	57
tt6723902	tt0407423	9	62
tt6723914	tt0407423	9	63
tt6723918	tt0407423	9	69
tt6723926	tt0407423	9	70
tt6723934	tt0407423	9	77
tt6723944	tt0407423	9	82
tt6723946	tt0407423	9	83
tt6723954	tt0407423	9	84
tt6723960	tt0407423	9	86
tt6723968	tt0407423	9	87
tt6723970	tt0407423	9	91
tt6723976	tt0407423	9	93
tt6723980	tt0407423	9	98
tt6723984	tt0407423	8	3
tt6723986	tt0407423	8	9
tt6723992	tt0407423	8	21
tt6723998	tt0407423	8	28
tt6724008	tt0407423	8	36
tt6724020	tt0407423	8	40
tt6724024	tt0407423	8	43
tt6724080	tt0407423	8	50
tt6724090	tt0407423	8	56
tt6724098	tt0407423	8	63
tt6724104	tt0407423	8	64
tt6724110	tt0407423	8	83
tt6724120	tt0407423	8	84
tt6724132	tt0407423	8	85
tt6724138	tt0407423	8	86
tt6724156	tt0407423	8	91
tt6724168	tt0407423	8	92
tt6724184	tt0407423	8	93
tt6727062	tt0407423	5	5
tt6727096	tt0407423	5	11
tt6727102	tt0407423	5	13
tt6727104	tt0407423	5	17
tt6727106	tt0407423	5	18
tt6727108	tt0407423	5	19
tt6727112	tt0407423	5	24
tt6727136	tt0407423	5	28
tt6727152	tt0407423	5	29
tt6727178	tt0407423	5	34
tt6727188	tt0407423	5	37
tt6727190	tt0407423	5	41
tt6727194	tt0407423	5	54
tt6727200	tt0407423	5	56
tt6727206	tt0407423	5	68
tt6727214	tt0407423	5	74
tt6727220	tt0407423	5	78
tt6727222	tt0407423	7	1
tt6727228	tt0407423	7	6
tt6727238	tt0407423	7	8
tt6727246	tt0407423	7	15
tt6727252	tt0407423	7	28
tt6727282	tt0407423	7	36
tt6727286	tt0407423	7	43
tt6727292	tt0407423	7	57
tt6727300	tt0407423	7	61
tt6727302	tt0407423	7	72
tt6727308	tt0407423	7	77
tt6727316	tt0407423	7	78
tt6727322	tt0407423	7	86
tt6727328	tt0407423	7	87
tt6727332	tt0407423	6	1
tt6727336	tt0407423	6	9
tt6727344	tt0407423	6	14
tt6727352	tt0407423	6	15
tt6727358	tt0407423	6	27
tt6727366	tt0407423	6	33
tt6727370	tt0407423	6	34
tt6727376	tt0407423	6	41
tt6727382	tt0407423	6	50
tt6727398	tt0407423	6	54
tt6727406	tt0407423	6	62
tt6727418	tt0407423	6	72
tt6727432	tt0407423	6	86
tt6727444	tt0407423	6	87
tt6727454	tt0407423	6	93
tt6727676	tt0407423	12	53
tt6727686	tt0407423	12	54
tt6727694	tt0407423	12	60
tt6727696	tt0407423	12	76
tt6727718	tt0407423	12	80
tt6727726	tt0407423	12	81
tt6727748	tt0407423	12	82
tt6727770	tt0407423	12	85
tt6727794	tt0407423	12	86
tt6727822	tt0407423	12	87
tt6727832	tt0407423	12	88
tt6727842	tt0407423	12	94
tt6727850	tt0407423	12	100
tt6727872	tt0407423	12	103
tt6727878	tt0407423	12	104
tt6727882	tt0407423	12	105
tt6727888	tt0407423	12	110
tt6727892	tt0407423	12	111
tt6727900	tt0407423	12	112
tt6747124	tt4489232	5	7
tt6772210	tt3869500	3	9
tt6791012	tt6779398	1	1
tt6791016	tt6779398	1	2
tt6791030	tt6779398	1	3
tt6813842	tt2942416	1	2
tt6826260	tt5697728	1	282
